x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
118,82,0.674509803921569,0.611764705882353,0.611764705882353,154,126,135,0,0,0,0,0,0,0,0,0,bright
118,83,0.670588235294118,0.607843137254902,0.607843137254902,153,126,135,0,0,0,0,0,0,0,0,0,bright
118,84,0.674509803921569,0.611764705882353,0.611764705882353,154,126,135,0,0,0,0,0,0,0,0,0,bright
118,85,0.67843137254902,0.615686274509804,0.615686274509804,155,126,135,0,0,0,0,0,0,0,0,0,bright
118,86,0.674509803921569,0.619607843137255,0.615686274509804,155,125,134,0,0,0,0,0,0,0,0,0,bright
118,87,0.670588235294118,0.615686274509804,0.611764705882353,154,125,134,0,0,0,0,0,0,0,0,0,bright
118,88,0.674509803921569,0.619607843137255,0.615686274509804,155,125,134,0,0,0,0,0,0,0,0,0,bright
118,89,0.682352941176471,0.627450980392157,0.623529411764706,157,125,134,0,0,0,0,0,0,0,0,0,bright
118,90,0.698039215686274,0.635294117647059,0.635294117647059,159,126,135,0,0,0,0,0,0,0,0,0,bright
118,91,0.705882352941177,0.643137254901961,0.643137254901961,161,126,135,0,0,0,0,0,0,0,0,0,bright
118,92,0.709803921568627,0.647058823529412,0.647058823529412,162,126,135,0,0,0,0,0,0,0,0,0,bright
118,93,0.709803921568627,0.647058823529412,0.647058823529412,162,126,135,0,0,0,0,0,0,0,0,0,bright
118,94,0.701960784313725,0.63921568627451,0.63921568627451,160,126,135,0,0,0,0,0,0,0,0,0,bright
118,95,0.698039215686274,0.635294117647059,0.635294117647059,159,126,135,0,0,0,0,0,0,0,0,0,bright
118,96,0.701960784313725,0.63921568627451,0.63921568627451,160,126,135,0,0,0,0,0,0,0,0,0,bright
118,97,0.705882352941177,0.643137254901961,0.643137254901961,161,126,135,0,0,0,0,0,0,0,0,0,bright
118,98,0.694117647058824,0.631372549019608,0.635294117647059,158,126,135,0,0,0,0,0,0,0,0,0,bright
118,99,0.72156862745098,0.658823529411765,0.662745098039216,164,126,135,0,0,0,0,0,0,0,0,0,bright
118,100,0.752941176470588,0.690196078431373,0.694117647058824,171,126,135,0,0,0,0,0,0,0,0,0,bright
118,101,0.764705882352941,0.701960784313725,0.705882352941177,174,126,135,0,0,0,0,0,0,0,0,0,bright
118,102,0.752941176470588,0.690196078431373,0.694117647058824,171,126,135,0,0,0,0,0,0,0,0,0,bright
118,103,0.737254901960784,0.674509803921569,0.67843137254902,168,126,135,0,0,0,0,0,0,0,0,0,bright
118,104,0.72156862745098,0.658823529411765,0.662745098039216,164,126,135,0,0,0,0,0,0,0,0,0,bright
118,105,0.717647058823529,0.654901960784314,0.658823529411765,164,126,135,0,0,0,0,0,0,0,0,0,bright
118,106,0.733333333333333,0.67843137254902,0.67843137254902,168,126,134,0,0,0,0,0,0,0,0,0,bright
118,107,0.741176470588235,0.686274509803922,0.686274509803922,170,126,134,0,0,0,0,0,0,0,0,0,bright
118,108,0.752941176470588,0.698039215686274,0.698039215686274,172,126,134,0,0,0,0,0,0,0,0,0,bright
118,109,0.756862745098039,0.701960784313725,0.701960784313725,173,126,134,0,0,0,0,0,0,0,0,0,bright
118,110,0.76078431372549,0.705882352941177,0.701960784313725,174,125,134,0,0,0,0,0,0,0,0,0,bright
118,111,0.76078431372549,0.705882352941177,0.701960784313725,174,125,134,0,0,0,0,0,0,0,0,0,bright
118,112,0.76078431372549,0.705882352941177,0.701960784313725,174,125,134,0,0,0,0,0,0,0,0,0,bright
118,113,0.76078431372549,0.705882352941177,0.701960784313725,174,125,134,0,0,0,0,0,0,0,0,0,bright
118,114,0.756862745098039,0.701960784313725,0.698039215686274,173,125,134,0,0,0,0,0,0,0,0,0,bright
118,115,0.752941176470588,0.698039215686274,0.694117647058824,172,125,134,0,0,0,0,0,0,0,0,0,bright
