x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
52,307,0.858823529411765,0.815686274509804,0.83921568627451,198,129,132,0,0,0,0,0,0,0,0,0,bright
52,308,0.858823529411765,0.815686274509804,0.83921568627451,198,129,132,0,0,0,0,0,0,0,0,0,bright
52,309,0.847058823529412,0.803921568627451,0.827450980392157,195,129,132,0,0,0,0,0,0,0,0,0,bright
52,310,0.835294117647059,0.792156862745098,0.815686274509804,193,129,132,0,0,0,0,0,0,0,0,0,bright
52,311,0.827450980392157,0.784313725490196,0.807843137254902,191,129,132,0,0,0,0,0,0,0,0,0,bright
52,312,0.827450980392157,0.784313725490196,0.807843137254902,191,129,132,0,0,0,0,0,0,0,0,0,bright
52,313,0.835294117647059,0.792156862745098,0.815686274509804,193,129,132,0,0,0,0,0,0,0,0,0,bright
52,314,0.827450980392157,0.784313725490196,0.807843137254902,191,129,132,0,0,0,0,0,0,0,0,0,bright
52,315,0.823529411764706,0.780392156862745,0.803921568627451,190,129,132,0,0,0,0,0,0,0,0,0,bright
52,316,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
52,317,0.83921568627451,0.796078431372549,0.819607843137255,194,129,132,0,0,0,0,0,0,0,0,0,bright
52,318,0.83921568627451,0.796078431372549,0.819607843137255,194,129,132,0,0,0,0,0,0,0,0,0,bright
52,319,0.819607843137255,0.776470588235294,0.8,189,129,132,0,0,0,0,0,0,0,0,0,bright
52,320,0.8,0.756862745098039,0.780392156862745,185,129,132,0,0,0,0,0,0,0,0,0,bright
52,321,0.8,0.756862745098039,0.780392156862745,185,129,132,0,0,0,0,0,0,0,0,0,bright
52,322,0.827450980392157,0.784313725490196,0.807843137254902,191,129,132,0,0,0,0,0,0,0,0,0,bright
52,323,0.835294117647059,0.792156862745098,0.807843137254902,193,128,133,0,0,0,0,0,0,0,0,0,bright
52,324,0.827450980392157,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
52,325,0.831372549019608,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
52,326,0.823529411764706,0.776470588235294,0.792156862745098,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,327,0.796078431372549,0.749019607843137,0.764705882352941,184,128,133,0,0,0,0,0,0,0,0,0,bright
52,328,0.772549019607843,0.725490196078431,0.741176470588235,178,128,133,0,0,0,0,0,0,0,0,0,bright
52,329,0.784313725490196,0.733333333333333,0.76078431372549,181,129,133,0,0,0,0,0,0,0,0,0,bright
52,330,0.8,0.749019607843137,0.776470588235294,184,129,133,0,0,0,0,0,0,0,0,0,bright
52,331,0.815686274509804,0.764705882352941,0.792156862745098,187,129,133,0,0,0,0,0,0,0,0,0,bright
52,332,0.807843137254902,0.756862745098039,0.784313725490196,186,129,133,0,0,0,0,0,0,0,0,0,bright
52,333,0.8,0.752941176470588,0.768627450980392,184,128,133,0,0,0,0,0,0,0,0,0,bright
52,334,0.796078431372549,0.749019607843137,0.764705882352941,184,128,133,0,0,0,0,0,0,0,0,0,bright
52,335,0.8,0.752941176470588,0.768627450980392,184,128,133,0,0,0,0,0,0,0,0,0,bright
52,336,0.803921568627451,0.756862745098039,0.772549019607843,185,128,133,0,0,0,0,0,0,0,0,0,bright
52,337,0.788235294117647,0.741176470588235,0.756862745098039,182,128,133,0,0,0,0,0,0,0,0,0,bright
52,338,0.784313725490196,0.737254901960784,0.752941176470588,181,128,133,0,0,0,0,0,0,0,0,0,bright
52,339,0.796078431372549,0.749019607843137,0.764705882352941,184,128,133,0,0,0,0,0,0,0,0,0,bright
52,340,0.807843137254902,0.76078431372549,0.776470588235294,186,128,133,0,0,0,0,0,0,0,0,0,bright
52,341,0.827450980392157,0.780392156862745,0.796078431372549,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,342,0.823529411764706,0.776470588235294,0.792156862745098,190,128,133,0,0,0,0,0,0,0,0,0,bright
52,343,0.792156862745098,0.745098039215686,0.76078431372549,183,128,133,0,0,0,0,0,0,0,0,0,bright
52,344,0.796078431372549,0.749019607843137,0.764705882352941,184,128,133,0,0,0,0,0,0,0,0,0,bright
52,345,0.83921568627451,0.780392156862745,0.8,191,128,134,0,0,0,0,0,0,0,0,0,bright
52,346,0.854901960784314,0.796078431372549,0.815686274509804,195,128,134,0,0,0,0,0,0,0,0,0,bright
52,347,0.850980392156863,0.803921568627451,0.819607843137255,196,128,133,0,0,0,0,0,0,0,0,0,bright
52,348,0.847058823529412,0.8,0.815686274509804,195,128,133,0,0,0,0,0,0,0,0,0,bright
